record_id,source_corpus,title,section_index,section_type,heading,heading_level,line_start,line_end,original_chars,markdown
full_2026-07-06__rec_002410,include,seqLens: optimizing language models for genomic predictions,3,data_representation,"and ESM [27, 28] architectures and introduce seqLens models. We systematically 75 investigate dynamic tokenization using byte-pair encoding (BPE), diverse pretrain76 ing datasets spanning multiple species, architectural features such as disentangled 77 attention, parameter-efficient fine-tuning approaches, different pooling methods, and 78 continual pretraining for domain adaptation (Figure 1). We also evaluate our models' 79 understanding of evolutionary relationships by analyzing the embeddings and com80 paring performance against existing genomic language models. Our comprehensive 81 benchmarking demonstrates that these methodological advances significantly enhance 82 genomic language model performance, with one of the seqLens models outperforming 83 similar-sized models in 13 of 19 benchmarking tasks, establishing a robust framework 84 for developing future genomic language models that are more effective, adaptable, and 85 capable of addressing complex biological questions. 20 Base -Mean Base -Max Base -Mean Base -Max",2,210,309,208,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002410.md
full_2026-07-06__rec_002410,include,seqLens: optimizing language models for genomic predictions,4,data_representation,Training dataset,3,1200,1287,1017,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002410.md
full_2026-07-06__rec_002410,include,seqLens: optimizing language models for genomic predictions,5,data_representation,Benchmarking datasets 732,3,1564,1643,2808,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002410.md
full_2026-07-06__rec_002410,include,seqLens: optimizing language models for genomic predictions,6,data_representation,Genome benchmark dataset 733,4,1566,1623,1189,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002410.md
full_2026-07-06__rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,1,abstract,Abstract,5,19,26,1546,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md
full_2026-07-06__rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,2,introduction,Introduction,2,27,46,5387,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md
full_2026-07-06__rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,3,discussion_conclusion,Discussion,2,277,280,883,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md
full_2026-07-06__rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,4,discussion_conclusion,Conclusion,2,295,306,1165,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md
full_2026-07-06__rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,5,data_representation,Datasets,2,53,72,3068,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md
full_2026-07-06__rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,6,data_representation,Training and validation datasets,3,55,58,671,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md
full_2026-07-06__rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,7,data_representation,Test dataset 1-BASEL collection,3,59,62,774,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md
full_2026-07-06__rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,8,data_representation,Test dataset 2-Extremophile collection,3,63,68,699,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md
full_2026-07-06__rec_002459,include,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",1,abstract,ABSTRACT,4,13,16,1430,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md
full_2026-07-06__rec_002459,include,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",2,introduction,INTRODUCTION,2,17,30,5893,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md
full_2026-07-06__rec_002459,include,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",3,discussion_conclusion,DISCUSSION,2,241,390,31518,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md
full_2026-07-06__rec_002459,include,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",4,data_representation,XLSTM ARCHITECTURE DETAILS,2,430,481,4816,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md
full_2026-07-06__rec_002459,include,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",5,data_representation,ARCHITECTURE AND HYPERPARAMETERS,3,560,563,302,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md
full_2026-07-06__rec_002459,include,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",6,data_representation,ARCHITECTURE AND HYPERPARAMETER SELECTION,3,791,794,72,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md
full_2026-07-06__rec_002459,include,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",7,data_representation,"BIO-XLSTM: GENERATIVE MODELING, REPRESENTATION AND IN-CONTEXT LEARNING OF BIOLOGICAL AND CHEMICAL SEQUENCES",3,1,16,1791,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md
full_2026-07-06__rec_002483,include,Generative single-cell transcriptomics via large language models,1,abstract,ABSTRACT,2,21,26,1262,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md
full_2026-07-06__rec_002483,include,Generative single-cell transcriptomics via large language models,2,introduction,INTRODUCTION,2,27,34,2983,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md
full_2026-07-06__rec_002483,include,Generative single-cell transcriptomics via large language models,3,discussion_conclusion,DISCUSSION,2,71,84,9262,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md
full_2026-07-06__rec_002483,include,Generative single-cell transcriptomics via large language models,4,data_representation,Recapitulation of Dataset-Specific Transcriptomic Structure by LLMs,2,45,54,4207,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md
full_2026-07-06__rec_002483,include,Generative single-cell transcriptomics via large language models,5,data_representation,Data curation and preprocessing,2,87,94,950,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md
full_2026-07-06__rec_002483,include,Generative single-cell transcriptomics via large language models,6,data_representation,Selection of matched and mismatched real scRNA-seq datasets,2,163,166,583,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md
full_2026-07-06__rec_002483,include,Generative single-cell transcriptomics via large language models,7,data_representation,Reference datasets for spatial mapping,2,209,212,834,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md
full_2026-07-06__rec_002496,include,scGPT: toward building a foundation model for single-cell multi-omics using generative AI,1,data_representation,Influence of pre-training data size,2,124,133,2664,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002496.md
full_2026-07-06__rec_002511,include,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,1,abstract,Abstract,2,89,94,1133,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md
full_2026-07-06__rec_002511,include,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,2,introduction,Introduction,2,147,260,4717,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md
full_2026-07-06__rec_002511,include,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,3,discussion_conclusion,Discussion,2,551,718,6117,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md
full_2026-07-06__rec_002511,include,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,4,data_representation,Input preprocessing 460,3,862,881,670,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md
full_2026-07-06__rec_002511,include,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,5,data_representation,Dataset collection,2,1077,1216,5993,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md
full_2026-07-06__rec_002511,include,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,6,data_representation,The architecture of tGPT 469,2,882,981,2339,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md
full_2026-07-06__rec_002511,include,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,7,data_representation,Benchmark methods 602,3,1150,1216,1959,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md
full_2026-07-06__rec_002517,include,ChatCell: Facilitating Single-Cell Analysis with Natural Language,1,abstract,Abstract,3,21,24,1111,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002517.md
full_2026-07-06__rec_002517,include,ChatCell: Facilitating Single-Cell Analysis with Natural Language,2,introduction,Introduction,2,25,52,5069,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002517.md
full_2026-07-06__rec_002517,include,ChatCell: Facilitating Single-Cell Analysis with Natural Language,3,data_representation,Datasets,2,336,339,971,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002517.md
full_2026-07-06__rec_002517,include,ChatCell: Facilitating Single-Cell Analysis with Natural Language,4,data_representation,Data Pre-processing,3,342,349,871,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002517.md
full_2026-07-06__rec_002581,include,CellReasoner: A reasoning-enhanced large language model for cell type annotation,1,abstract,Abstract,2,99,102,609,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002581.md
full_2026-07-06__rec_002581,include,CellReasoner: A reasoning-enhanced large language model for cell type annotation,2,data_representation,Dataset Construction,2,542,634,2529,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002581.md
full_2026-07-06__rec_002581,include,CellReasoner: A reasoning-enhanced large language model for cell type annotation,3,data_representation,Training Dataset,2,815,892,1630,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002581.md
full_2026-07-06__rec_002581,include,CellReasoner: A reasoning-enhanced large language model for cell type annotation,4,data_representation,Datasets,2,1145,1162,2099,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002581.md
full_2026-07-06__rec_002581,include,CellReasoner: A reasoning-enhanced large language model for cell type annotation,5,data_representation,dataset,3,1147,1150,578,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002581.md
full_2026-07-06__rec_002676,include,Nucleotide dependency analysis of DNA language models reveals genomic functional elements,1,discussion_conclusion,Discussion,3,177,194,6198,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002676.md
full_2026-07-06__rec_002676,include,Nucleotide dependency analysis of DNA language models reveals genomic functional elements,2,data_representation,Dependency maps uncover shortcomings in gLM model designs and training data selection,4,157,176,5402,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002676.md
full_2026-07-06__rec_002676,include,Nucleotide dependency analysis of DNA language models reveals genomic functional elements,3,data_representation,Methods,5,259,350,11265,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002676.md
full_2026-07-06__rec_002676,include,Nucleotide dependency analysis of DNA language models reveals genomic functional elements,4,data_representation,"Reporting for specific materials, systems and methods Reporting for specific materials, systems and methods",4,681,751,3213,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002676.md
full_2026-07-06__rec_002780,include,From a single sequence to evolutionary trajectories: protein language models capture the evolutionary potential of SARS-CoV-2 protein sequences,1,abstract,Abstract,2,9,12,1545,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002780.md
full_2026-07-06__rec_002780,include,From a single sequence to evolutionary trajectories: protein language models capture the evolutionary potential of SARS-CoV-2 protein sequences,2,introduction,Introduction,2,13,26,3882,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002780.md
full_2026-07-06__rec_002780,include,From a single sequence to evolutionary trajectories: protein language models capture the evolutionary potential of SARS-CoV-2 protein sequences,3,data_representation,Methods,2,125,160,8460,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002780.md
full_2026-07-06__rec_002958,include,A multimodal cell-free RNA language model for liquid biopsy applications,1,discussion_conclusion,Discussion,3,117,156,8803,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002958.md
full_2026-07-06__rec_002958,include,A multimodal cell-free RNA language model for liquid biopsy applications,2,data_representation,Dataset,4,159,162,939,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002958.md
