candidate_type,route_id,configuration_id,model_id,study_id,record_id,title,route_label,model_name,lifecycle_phase,task_or_configuration_verbatim,source_object_verbatim,source_object_normalized,source_modality_normalized,transformation_chain_verbatim,transformation_chain_normalized,model_visible_form_verbatim,carrier_family,carrier_subtype,insertion_or_fusion_verbatim,fusion_topology,text_role,input_status,evidence_quote,section_heading,supporting_figure_or_table,evidence_status,uncertainty,source_candidate_refs,dense_candidate_refs,pages,doc_item_refs,provenance_match,picture_only_provenance,candidate_quote_match,quote_verified_in_canonical_markdown,quote_verified_in_native_items,taxonomy_consistent,final_grounding_valid,semantic_correction
accepted_input_route,route_dd6b4b0a8833,config_8a01c4273ca1,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,PAD-UFES-20 patient clinical features,Med-PaLM M,fine_tuning,Medical Image Classification | Dermatology | PAD-UFES-20,patient clinical features,patient clinical features,text,"['patient demographics and lesion attributes', 'multiple-choice question prompt']","['patient demographics and lesion attributes', 'multiple-choice question prompt']",tokenized text prompt,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction tuning in a unified generative framework,tokenizer_sequence,metadata_or_context,actual_model_input,"PAD-UFES-20 consists of 2,298 clinical images of skin lesions collected from different smartphone devices with varying resolutions, sizes, and lighting conditions [85]. The data was collected through the Dermatological and Surgical Assistance Program at the Federal University of Espírito Santo (UFES-Brazil), a nonprofit program that provides free skin lesion treatment. The dataset contains six different types of skin lesions including: Basal Cell Carcinoma (BCC), Malignant Melanoma (MEL), Squamous Cell Carcinoma (SCC), Actinic Keratosis (ACK), Melanocytic Nevus (NEV), and Seborrheic Keratosis (SEK). Each image is associated with up to 21 patient clinical features such as patient demographics, family cancer history lesion location, lesion size. We set up a 6-class classification task in a generative framework through a language decoder using skin lesion images and the associated clinical textual features as the multimodal input. Specifically, we selected 14 clinical attributes in the metadata for each lesion including: age , gender , smoke , drink , skin cancer history , cancer history , region , fitspatrick , horizontal and vertical diameters , itch , grew , bleed , and elevation . The class ratio is approximately 16:1:4:14:5:4 over three skin cancers (BCC, MEL, and SCC) and three skin disease (ACK, NEV, and SEK). Since there are no published official train/test splits, we randomly split the dataset into a training set (80%) and a test test (20%) using a stratified sampling to the preserve original class ratio. We applied a series of image augmentation operations using RandAugment [86] to the training set including: autoContrast , equalize , invert , rotate , posterize , solarize , color , and contrast .",A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_014'],"['dense::full_2026-07-06__rec_001352::0067', 'dense::full_2026-07-06__rec_001352::0088', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0059']","[23, 29, 34]","['#/tables/14', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/488', '#/texts/595', '#/texts/596']",['verbatim'],False,True,True,True,True,True,
accepted_input_route,route_d0d20292a638,config_38a3f3baa7b4,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,VinDr-Mammo mammography image,Med-PaLM M,fine_tuning,Medical Image Classification | Mammography | VinDr-Mammo,VinDr-Mammo mammography studies,mammography studies,mammography image,"['image augmentation with contrast, equalize, rotate, shearX, shearY, translateX, and translateY', 'text-only 1-shot exemplar']","['image augmentation', 'image augmentation', 'image augmentation', 'image augmentation', 'image augmentation', 'image augmentation', 'image augmentation', 'text-only 1-shot exemplar']",image tokens interleaved with text tokens,visual_raster_carrier,raw_slide_or_patch_input,multimodal context input,interleaving,instruction_or_query,actual_model_input,"VinDr-Mammo is a full-field digital mammography dataset which consists of 5000 breast X-ray imaging studies and a total of 20,000 gray-scale images",A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_015'],"['dense::full_2026-07-06__rec_001352::0069', 'dense::full_2026-07-06__rec_001352::0085', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0011', 'dense::full_2026-07-06__rec_001352::0059']","[6, 23, 24, 25, 28, 29, 30, 34]","['#/tables/10', '#/tables/14', '#/tables/9', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/528', '#/texts/530', '#/texts/591', '#/texts/593', '#/texts/594', '#/texts/94', '#/texts/95', '#/texts/96', '#/texts/97', '#/texts/98']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_96155896761d,config_38a3f3baa7b4,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,VinDr-Mammo contextual features,Med-PaLM M,fine_tuning,Medical Image Classification | Mammography | VinDr-Mammo,laterality and view position,laterality and view position,text,"['additional contextual features', 'breast-level BI-RADS classification prompt']","['additional contextual features', 'breast-level BI-RADS classification prompt']",tokenized text prompt,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction tuning in a unified generative framework,tokenizer_sequence,metadata_or_context,actual_model_input,the laterality and view position of the image was provided as additional contextual features,A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_016'],"['dense::full_2026-07-06__rec_001352::0069', 'dense::full_2026-07-06__rec_001352::0088', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0059']","[23, 24, 25, 29, 34]","['#/tables/14', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/528', '#/texts/530', '#/texts/595', '#/texts/596']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_4c177264121e,config_7bacbcbb3c60,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,CBIS-DDSM mass image patch,Med-PaLM M,fine_tuning,Medical Image Classification | Mammography | CBIS-DDSM mass,CBIS-DDSM mass image patch,mammography patch,mammography image,"['crop by the bounding box of the region-of-interest', '0-shot setup']","['roi crop', '0-shot setup']",image tokens interleaved with text tokens,visual_raster_carrier,raw_slide_or_patch_input,multimodal context input,interleaving,instruction_or_query,actual_model_input,Abnormality image patch is cropped by the bounding box of the region-of-interest (ROI) from the full mammogram,A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_017'],"['dense::full_2026-07-06__rec_001352::0070', 'dense::full_2026-07-06__rec_001352::0085', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0011', 'dense::full_2026-07-06__rec_001352::0059']","[6, 23, 24, 25, 28, 29, 30, 34]","['#/tables/10', '#/tables/14', '#/tables/9', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/528', '#/texts/530', '#/texts/591', '#/texts/593', '#/texts/594', '#/texts/94', '#/texts/95', '#/texts/96', '#/texts/97', '#/texts/98']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_4b59d8f2b620,config_7bacbcbb3c60,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,CBIS-DDSM mass view position,Med-PaLM M,fine_tuning,Medical Image Classification | Mammography | CBIS-DDSM mass,view position information,view position information,text,"['CC or MLO view position context', '0-shot setup']","['CC or MLO view position context', '0-shot setup']",tokenized text prompt,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction tuning in a unified generative framework,tokenizer_sequence,metadata_or_context,actual_model_input,used as the model input along with its view position (CC or MLO) information,A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_018'],"['dense::full_2026-07-06__rec_001352::0070', 'dense::full_2026-07-06__rec_001352::0088', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0059']","[23, 24, 25, 29, 34]","['#/tables/14', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/528', '#/texts/530', '#/texts/595', '#/texts/596']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_5b512157360b,config_359cff626769,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,CBIS-DDSM calcification image patch,Med-PaLM M,fine_tuning,Medical Image Classification | Mammography | CBIS-DDSM calcification,CBIS-DDSM calcification image patch,mammography patch,mammography image,"['crop by the bounding box of the region-of-interest', '0-shot setup']","['roi crop', '0-shot setup']",image tokens interleaved with text tokens,visual_raster_carrier,raw_slide_or_patch_input,multimodal context input,interleaving,instruction_or_query,actual_model_input,Abnormality image patch is cropped by the bounding box of the region-of-interest (ROI) from the full mammogram,A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_019'],"['dense::full_2026-07-06__rec_001352::0070', 'dense::full_2026-07-06__rec_001352::0085', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0011', 'dense::full_2026-07-06__rec_001352::0059']","[6, 23, 24, 25, 28, 29, 30, 34]","['#/tables/10', '#/tables/14', '#/tables/9', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/528', '#/texts/530', '#/texts/591', '#/texts/593', '#/texts/594', '#/texts/94', '#/texts/95', '#/texts/96', '#/texts/97', '#/texts/98']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_12d7d966e290,config_359cff626769,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,CBIS-DDSM calcification view position,Med-PaLM M,fine_tuning,Medical Image Classification | Mammography | CBIS-DDSM calcification,CBIS-DDSM calcification view position information,view position information,text,"['CC or MLO view position context', '0-shot setup']","['CC or MLO view position context', '0-shot setup']",tokenized text prompt,text_native_token_stream,structured_biological_prompt_or_task_scaffold,instruction tuning in a unified generative framework,tokenizer_sequence,metadata_or_context,actual_model_input,used as the model input along with its view position (CC or MLO) information,A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_020'],"['dense::full_2026-07-06__rec_001352::0070', 'dense::full_2026-07-06__rec_001352::0088', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0059']","[23, 24, 25, 29, 34]","['#/tables/14', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/528', '#/texts/530', '#/texts/595', '#/texts/596']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_e41c2b760139,config_bfbf81110497,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,MIMIC-CXR pathology classification image,Med-PaLM M,fine_tuning,Medical Image Classification | Chest X-ray | MIMIC-CXR,MIMIC-CXR chest radiograph,chest radiograph,chest X-ray image,"['binary classification of clinically-relevant pathology observations', 'text-only 1-shot exemplar']","['binary classification of clinically-relevant pathology observations', 'text-only 1-shot exemplar']",image tokens interleaved with text tokens,visual_raster_carrier,raw_slide_or_patch_input,multimodal context input,interleaving,instruction_or_query,actual_model_input,We performed two tasks using this dataset: chest X-ray report generation and binary classification of clinically-relevant pathology observations,A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_021'],"['dense::full_2026-07-06__rec_001352::0059', 'dense::full_2026-07-06__rec_001352::0085', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0011']","[6, 23, 26, 28, 29, 30, 34]","['#/tables/10', '#/tables/14', '#/tables/9', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/545', '#/texts/546', '#/texts/547', '#/texts/591', '#/texts/593', '#/texts/594', '#/texts/94', '#/texts/95', '#/texts/96', '#/texts/97', '#/texts/98']",['verbatim'],False,True,True,False,True,True,
accepted_input_route,route_f27cdb31c4ca,config_aaf68bad874e,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,PrecisionFDA variant calling image-like example,Med-PaLM M,fine_tuning,Medical Image Classification | Genomics | PrecisionFDA Truth Challenge V2,sequencing data from PrecisionFDA Truth Challenge V2,genomic sequencing data,genomics sequencing data,"['DeepVariant v1.3.0 example generation', 'stack channels 1, 2, 3 with channels 4, 5, 6', 'pad to 224 × 224 × 3']","['example generation', 'channel stacking', 'pad to 224 x 224 x 3']","RGB image of shape (224, 224, 3)",visual_raster_carrier,raw_slide_or_patch_input,image-like example fed through the vision encoder,interleaving,instruction_or_query,actual_model_input,"PrecisionFDA Truth Challenge V2 was developed for benchmarking the state-of-the-art of variant calling in challenging genomics regions [89]. Genomic variant calling is a task aiming at identifying genetic variants from sequencing data [90], which can identify disease-causing mutations [91]. For variant calling, sequencing data is mapped to the coordinates of a reference genome [92]. The mappings can be represented as an image-like format that computational methods such as DeepVariant [71] use to call variants, or in a human-friendly image format which experts use to inspect and quality control variants of interest [93]. For this task, we used an extensively characterized groundtruth set from the National Institute of Standards and Technology (NIST) [94] for the HG002 sample. We generated examples from sequencing from the PrecisionFDA Truth Challenge V2. For training, we use 4% of the examples from the whole genome (except for chromosome 20, 21, and 22). For evaluation, we used chromosome20, bases 3000001-9444417. This generated 197,038 candidate variants for training and 13,030 candidate variants for evaluation. For each example, the model predicts three possible genotypes, corresponding to how many copies (0, 1, or 2) of the given alternate allele are present. The training set consists of 45,011, 93,246, and 58,781 samples for classes 0, 1, 2, respectively. The evaluation set contains 3,016, 6,169, and 3,845 for classes 0, 1, 2, respectively.",A.1.2 Multimodal datasets,Table A.9,explicit_text,,['full_2026-07-06__rec_001352::route_022'],"['dense::full_2026-07-06__rec_001352::0071', 'dense::full_2026-07-06__rec_001352::0099', 'dense::full_2026-07-06__rec_001352::0011', 'dense::full_2026-07-06__rec_001352::0059', 'dense::full_2026-07-06__rec_001352::0085']","[4, 5, 6, 21, 23, 25, 27, 28, 29, 30, 34]","['#/tables/0', '#/tables/10', '#/tables/14', '#/tables/9', '#/texts/436', '#/texts/437', '#/texts/470', '#/texts/471', '#/texts/472', '#/texts/473', '#/texts/474', '#/texts/475', '#/texts/476', '#/texts/477', '#/texts/531', '#/texts/532', '#/texts/533', '#/texts/534', '#/texts/535', '#/texts/536', '#/texts/537', '#/texts/538', '#/texts/591', '#/texts/593', '#/texts/594', '#/texts/77', '#/texts/78', '#/texts/79', '#/texts/80', '#/texts/82', '#/texts/94', '#/texts/95', '#/texts/96', '#/texts/97', '#/texts/98']",['verbatim'],False,True,True,True,True,True,
accepted_input_route,route_347b0e24a453,config_b1111b097343,model_23ffab302d6b,study_c985a0111a3c,full_2026-07-06__rec_001352,Towards Generalist Biomedical AI,Montgomery County TB chest X-ray image,Med-PaLM M,evaluation,zero-shot classification of tuberculosis (TB) from chest X-ray images,Montgomery County chest X-ray images,Montgomery County chest X-ray images,chest X-ray image,"['text-only one-shot exemplar', 'yes/no question answering task']","['text-only one-shot exemplar', 'yes/no question answering task']",image tokens interleaved with text tokens,visual_raster_carrier,raw_slide_or_patch_input,prompted with a text-only one-shot exemplar,side_or_generative_conditioning,instruction_or_query,actual_model_input,evaluating its ability to detect tuberculosis (TB) abnormality from chest X-ray images,6.2.1 Evidence of generalization to novel medical concepts,Table 4,text_plus_figure,,['full_2026-07-06__rec_001352::route_023'],"['dense::full_2026-07-06__rec_001352::0016', 'dense::full_2026-07-06__rec_001352::0027', 'dense::full_2026-07-06__rec_001352::0100', 'dense::full_2026-07-06__rec_001352::0011', 'dense::full_2026-07-06__rec_001352::0015']","[6, 8, 12, 34, 35]","['#/pictures/17', '#/pictures/18', '#/pictures/19', '#/pictures/20', '#/tables/14', '#/tables/3', '#/texts/123', '#/texts/125', '#/texts/126', '#/texts/127', '#/texts/128', '#/texts/129', '#/texts/160', '#/texts/161', '#/texts/622', '#/texts/623', '#/texts/94', '#/texts/95', '#/texts/96', '#/texts/97', '#/texts/98']",['verbatim'],False,True,True,False,True,True,
