record_id,source_record_id,source_corpus,title,doi,docling_status,context_status,markdown,selected_section_count,selected_sections_json
full_2026-07-06__rec_002357,rec_002357,include,CD-GPT As a Biological Foundation Model Bridging the Gap between Molecular Sequences Through Central Dogma,10.1101/2024.06.24.600337,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002357.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 6, ""line_start"": 39, ""line_end"": 57, ""original_chars"": 1383}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 698, ""line_end"": 781, ""original_chars"": 4826}, {""section_type"": ""data_representation"", ""heading"": ""Dataset details"", ""heading_level"": 3, ""line_start"": 948, ""line_end"": 1003, ""original_chars"": 6803}, {""section_type"": ""data_representation"", ""heading"": ""pretraining dataset"", ""heading_level"": 4, ""line_start"": 950, ""line_end"": 959, ""original_chars"": 1559}, {""section_type"": ""data_representation"", ""heading"": ""evaluation dataset"", ""heading_level"": 4, ""line_start"": 960, ""line_end"": 1003, ""original_chars"": 5179}, {""section_type"": ""data_representation"", ""heading"": ""architecture"", ""heading_level"": 4, ""line_start"": 862, ""line_end"": 947, ""original_chars"": 4191}]"
full_2026-07-06__rec_002400,rec_002400,include,Synthetic Histopathological Images Generation with Artificial Intelligence to Accelerate Research and Improve Clinical Outcomes in Hematology,10.1182/blood-2023-187521,docling_ok,fallback_document_opening,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002400.md,1,"[{""section_type"": ""document_opening"", ""heading"": ""Docling opening text"", ""heading_level"": 0, ""line_start"": 1, ""line_end"": 0, ""original_chars"": 1087}]"
full_2026-07-06__rec_002410,rec_002410,include,seqLens: optimizing language models for genomic predictions,10.1101/2025.03.12.642848,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002410.md,6,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 6, ""line_start"": 75, ""line_end"": 85, ""original_chars"": 2526}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 913, ""line_end"": 1102, ""original_chars"": 11569}, {""section_type"": ""data_representation"", ""heading"": ""and ESM [27, 28] architectures and introduce seqLens models. We systematically 75 investigate dynamic tokenization using byte-pair encoding (BPE), diverse pretrain76 ing datasets spanning multiple species, architectural features such as disentangled 77 attention, parameter-efficient fine-tuning approaches, different pooling methods, and 78 continual pretraining for domain adaptation (Figure 1). We also evaluate our models' 79 understanding of evolutionary relationships by analyzing the embeddings and com80 paring performance against existing genomic language models. Our comprehensive 81 benchmarking demonstrates that these methodological advances significantly enhance 82 genomic language model performance, with one of the seqLens models outperforming 83 similar-sized models in 13 of 19 benchmarking tasks, establishing a robust framework 84 for developing future genomic language models that are more effective, adaptable, and 85 capable of addressing complex biological questions. 20 Base -Mean Base -Max Base -Mean Base -Max"", ""heading_level"": 2, ""line_start"": 210, ""line_end"": 309, ""original_chars"": 208}, {""section_type"": ""data_representation"", ""heading"": ""Training dataset"", ""heading_level"": 3, ""line_start"": 1200, ""line_end"": 1287, ""original_chars"": 1017}, {""section_type"": ""data_representation"", ""heading"": ""Benchmarking datasets 732"", ""heading_level"": 3, ""line_start"": 1564, ""line_end"": 1643, ""original_chars"": 2808}, {""section_type"": ""data_representation"", ""heading"": ""Genome benchmark dataset 733"", ""heading_level"": 4, ""line_start"": 1566, ""line_end"": 1623, ""original_chars"": 1189}]"
full_2026-07-06__rec_002451,rec_002451,include,ProkBERT PhaStyle: accurate phage lifestyle prediction with pretrained genomic language models,10.1093/bioadv/vbaf188,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002451.md,8,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 5, ""line_start"": 19, ""line_end"": 26, ""original_chars"": 1546}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 27, ""line_end"": 46, ""original_chars"": 5387}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 277, ""line_end"": 280, ""original_chars"": 883}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Conclusion"", ""heading_level"": 2, ""line_start"": 295, ""line_end"": 306, ""original_chars"": 1165}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 2, ""line_start"": 53, ""line_end"": 72, ""original_chars"": 3068}, {""section_type"": ""data_representation"", ""heading"": ""Training and validation datasets"", ""heading_level"": 3, ""line_start"": 55, ""line_end"": 58, ""original_chars"": 671}, {""section_type"": ""data_representation"", ""heading"": ""Test dataset 1-BASEL collection"", ""heading_level"": 3, ""line_start"": 59, ""line_end"": 62, ""original_chars"": 774}, {""section_type"": ""data_representation"", ""heading"": ""Test dataset 2-Extremophile collection"", ""heading_level"": 3, ""line_start"": 63, ""line_end"": 68, ""original_chars"": 699}]"
full_2026-07-06__rec_002459,rec_002459,include,"Bio-xLSTM: Generative modeling, representation and in-context learning of biological and chemical sequences",10.48550/arXiv.2411.04165,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002459.md,7,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 4, ""line_start"": 13, ""line_end"": 16, ""original_chars"": 1430}, {""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 17, ""line_end"": 30, ""original_chars"": 5893}, {""section_type"": ""discussion_conclusion"", ""heading"": ""DISCUSSION"", ""heading_level"": 2, ""line_start"": 241, ""line_end"": 390, ""original_chars"": 31518}, {""section_type"": ""data_representation"", ""heading"": ""XLSTM ARCHITECTURE DETAILS"", ""heading_level"": 2, ""line_start"": 430, ""line_end"": 481, ""original_chars"": 4816}, {""section_type"": ""data_representation"", ""heading"": ""ARCHITECTURE AND HYPERPARAMETERS"", ""heading_level"": 3, ""line_start"": 560, ""line_end"": 563, ""original_chars"": 302}, {""section_type"": ""data_representation"", ""heading"": ""ARCHITECTURE AND HYPERPARAMETER SELECTION"", ""heading_level"": 3, ""line_start"": 791, ""line_end"": 794, ""original_chars"": 72}, {""section_type"": ""data_representation"", ""heading"": ""BIO-XLSTM: GENERATIVE MODELING, REPRESENTATION AND IN-CONTEXT LEARNING OF BIOLOGICAL AND CHEMICAL SEQUENCES"", ""heading_level"": 3, ""line_start"": 1, ""line_end"": 16, ""original_chars"": 1791}]"
full_2026-07-06__rec_002483,rec_002483,include,Generative single-cell transcriptomics via large language models,10.64898/2026.01.12.699186,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002483.md,7,"[{""section_type"": ""abstract"", ""heading"": ""ABSTRACT"", ""heading_level"": 2, ""line_start"": 21, ""line_end"": 26, ""original_chars"": 1262}, {""section_type"": ""introduction"", ""heading"": ""INTRODUCTION"", ""heading_level"": 2, ""line_start"": 27, ""line_end"": 34, ""original_chars"": 2983}, {""section_type"": ""discussion_conclusion"", ""heading"": ""DISCUSSION"", ""heading_level"": 2, ""line_start"": 71, ""line_end"": 84, ""original_chars"": 9262}, {""section_type"": ""data_representation"", ""heading"": ""Recapitulation of Dataset-Specific Transcriptomic Structure by LLMs"", ""heading_level"": 2, ""line_start"": 45, ""line_end"": 54, ""original_chars"": 4207}, {""section_type"": ""data_representation"", ""heading"": ""Data curation and preprocessing"", ""heading_level"": 2, ""line_start"": 87, ""line_end"": 94, ""original_chars"": 950}, {""section_type"": ""data_representation"", ""heading"": ""Selection of matched and mismatched real scRNA-seq datasets"", ""heading_level"": 2, ""line_start"": 163, ""line_end"": 166, ""original_chars"": 583}, {""section_type"": ""data_representation"", ""heading"": ""Reference datasets for spatial mapping"", ""heading_level"": 2, ""line_start"": 209, ""line_end"": 212, ""original_chars"": 834}]"
full_2026-07-06__rec_002496,rec_002496,include,scGPT: toward building a foundation model for single-cell multi-omics using generative AI,10.1038/s41592-024-02201-0,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002496.md,1,"[{""section_type"": ""data_representation"", ""heading"": ""Influence of pre-training data size"", ""heading_level"": 2, ""line_start"": 124, ""line_end"": 133, ""original_chars"": 2664}]"
full_2026-07-06__rec_002511,rec_002511,include,Generative pretraining from large-scale transcriptomes: Implications for single-cell deciphering and clinical translation,10.1101/2022.01.31.478596,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002511.md,7,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 89, ""line_end"": 94, ""original_chars"": 1133}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 147, ""line_end"": 260, ""original_chars"": 4717}, {""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 2, ""line_start"": 551, ""line_end"": 718, ""original_chars"": 6117}, {""section_type"": ""data_representation"", ""heading"": ""Input preprocessing 460"", ""heading_level"": 3, ""line_start"": 862, ""line_end"": 881, ""original_chars"": 670}, {""section_type"": ""data_representation"", ""heading"": ""Dataset collection"", ""heading_level"": 2, ""line_start"": 1077, ""line_end"": 1216, ""original_chars"": 5993}, {""section_type"": ""data_representation"", ""heading"": ""The architecture of tGPT 469"", ""heading_level"": 2, ""line_start"": 882, ""line_end"": 981, ""original_chars"": 2339}, {""section_type"": ""data_representation"", ""heading"": ""Benchmark methods 602"", ""heading_level"": 3, ""line_start"": 1150, ""line_end"": 1216, ""original_chars"": 1959}]"
full_2026-07-06__rec_002517,rec_002517,include,ChatCell: Facilitating Single-Cell Analysis with Natural Language,10.48550/arXiv.2402.08303,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002517.md,4,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 3, ""line_start"": 21, ""line_end"": 24, ""original_chars"": 1111}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 25, ""line_end"": 52, ""original_chars"": 5069}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 2, ""line_start"": 336, ""line_end"": 339, ""original_chars"": 971}, {""section_type"": ""data_representation"", ""heading"": ""Data Pre-processing"", ""heading_level"": 3, ""line_start"": 342, ""line_end"": 349, ""original_chars"": 871}]"
full_2026-07-06__rec_002581,rec_002581,include,CellReasoner: A reasoning-enhanced large language model for cell type annotation,10.1101/2025.05.20.655112,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002581.md,5,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 99, ""line_end"": 102, ""original_chars"": 609}, {""section_type"": ""data_representation"", ""heading"": ""Dataset Construction"", ""heading_level"": 2, ""line_start"": 542, ""line_end"": 634, ""original_chars"": 2529}, {""section_type"": ""data_representation"", ""heading"": ""Training Dataset"", ""heading_level"": 2, ""line_start"": 815, ""line_end"": 892, ""original_chars"": 1630}, {""section_type"": ""data_representation"", ""heading"": ""Datasets"", ""heading_level"": 2, ""line_start"": 1145, ""line_end"": 1162, ""original_chars"": 2099}, {""section_type"": ""data_representation"", ""heading"": ""dataset"", ""heading_level"": 3, ""line_start"": 1147, ""line_end"": 1150, ""original_chars"": 578}]"
full_2026-07-06__rec_002676,rec_002676,include,Nucleotide dependency analysis of DNA language models reveals genomic functional elements,10.1101/2024.07.27.605418,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002676.md,4,"[{""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 177, ""line_end"": 194, ""original_chars"": 6198}, {""section_type"": ""data_representation"", ""heading"": ""Dependency maps uncover shortcomings in gLM model designs and training data selection"", ""heading_level"": 4, ""line_start"": 157, ""line_end"": 176, ""original_chars"": 5402}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 5, ""line_start"": 259, ""line_end"": 350, ""original_chars"": 11265}, {""section_type"": ""data_representation"", ""heading"": ""Reporting for specific materials, systems and methods Reporting for specific materials, systems and methods"", ""heading_level"": 4, ""line_start"": 681, ""line_end"": 751, ""original_chars"": 3213}]"
full_2026-07-06__rec_002780,rec_002780,include,From a single sequence to evolutionary trajectories: protein language models capture the evolutionary potential of SARS-CoV-2 protein sequences,10.1101/2024.07.05.602129,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002780.md,3,"[{""section_type"": ""abstract"", ""heading"": ""Abstract"", ""heading_level"": 2, ""line_start"": 9, ""line_end"": 12, ""original_chars"": 1545}, {""section_type"": ""introduction"", ""heading"": ""Introduction"", ""heading_level"": 2, ""line_start"": 13, ""line_end"": 26, ""original_chars"": 3882}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 2, ""line_start"": 125, ""line_end"": 160, ""original_chars"": 8460}]"
full_2026-07-06__rec_002958,rec_002958,include,A multimodal cell-free RNA language model for liquid biopsy applications,10.1038/s42256-025-01148-x,docling_ok,ok,data/docling_include_no_vlm_2026-07-09/markdown/full_2026_07_06_rec_002958.md,4,"[{""section_type"": ""discussion_conclusion"", ""heading"": ""Discussion"", ""heading_level"": 3, ""line_start"": 117, ""line_end"": 156, ""original_chars"": 8803}, {""section_type"": ""data_representation"", ""heading"": ""Dataset"", ""heading_level"": 4, ""line_start"": 159, ""line_end"": 162, ""original_chars"": 939}, {""section_type"": ""data_representation"", ""heading"": ""Architecture of Exai-1"", ""heading_level"": 4, ""line_start"": 173, ""line_end"": 295, ""original_chars"": 8747}, {""section_type"": ""data_representation"", ""heading"": ""Methods"", ""heading_level"": 3, ""line_start"": 157, ""line_end"": 299, ""original_chars"": 11488}]"
